file,error_percent,iou,auc
good/012.png,1.1141607537865639,,
good/013.png,1.0143255814909935,,
good/014.png,1.0638508945703506,,
good/015.png,1.0824001394212246,,
good/016.png,1.0597126558423042,,
good/017.png,1.0554132051765919,,
good/018.png,1.0798371396958828,,
good/019.png,1.3703934848308563,,
good/020.png,1.1142697185277939,,
good/021.png,1.1443539522588253,,
good/022.png,1.0568559169769287,,
poke/000.png,1.1293202638626099,0.0,0.9733419298010856
poke/001.png,1.0558261536061764,0.0,0.7163315901152323
poke/002.png,1.0903866961598396,0.0,0.6500546368749236
poke/003.png,1.0597790591418743,0.0,0.9120130864839247
poke/004.png,1.1575423181056976,0.0,0.9226692103753635
poke/005.png,1.197090744972229,0.0,0.5012064499935369
poke/006.png,1.143360510468483,0.0,0.7486083580932346
poke/007.png,1.1313574388623238,0.0,0.9434248429881618
poke/008.png,1.2033539824187756,0.0,0.899007496653712
poke/009.png,1.0530304163694382,0.0,0.7106521042344458
poke/010.png,1.076296716928482,0.0,0.8608918467359171
poke/011.png,1.0830133222043514,0.0,0.9603743604202593
poke/012.png,1.118092704564333,0.0,0.9338462583930363
poke/013.png,1.106660533696413,0.0,0.906314541599699
poke/014.png,1.1482415720820427,0.0,0.9278796947581178
poke/015.png,1.17637999355793,0.0,0.8580175754073611
poke/016.png,1.11004039645195,0.0,0.8570560978165024
poke/017.png,1.136832032352686,0.0,0.9354573069237088
poke/018.png,1.0796692222356796,0.0,0.8713165575068103
poke/019.png,1.0323984548449516,0.0,0.9040418658238234
poke/020.png,1.01381940767169,0.0,0.9312575233863207
scratch/000.png,1.1227347888052464,0.0,0.7687784084537079
scratch/001.png,1.1099601164460182,0.0,0.8135763241149974
scratch/002.png,1.1670934967696667,0.0,0.8421420597323787
scratch/003.png,1.19111817330122,0.0,0.5721995200823768
scratch/004.png,1.1789670214056969,0.0,0.6859852219904122
scratch/005.png,1.1297741904854774,0.0,0.7866401521377943
scratch/006.png,1.1553136631846428,0.0,0.7289109290715583
scratch/007.png,1.1506527662277222,0.0,0.6369042611643205
scratch/008.png,1.1370912194252014,0.0,0.7889166490201969
scratch/009.png,1.2194875627756119,0.0,0.7186707446791913
scratch/010.png,1.0251909494400024,0.0,0.8012218535573452
scratch/011.png,1.0157935321331024,0.0,0.7626932637674826
scratch/012.png,1.0447611100971699,0.0,0.763252289688855
scratch/013.png,1.1652780696749687,0.0,0.695816280958413
scratch/014.png,1.1119957081973553,0.0,0.4497878785214775
scratch/015.png,1.1359605006873608,0.0,0.6041727178156124
scratch/016.png,1.1161291971802711,0.0,0.6990762327467572
scratch/017.png,1.0496532544493675,0.0,0.8287681784608596
scratch/018.png,1.1359425261616707,0.0,0.6851889115677579
scratch/019.png,1.0909687727689743,0.0,0.8312021608194653
scratch/020.png,1.0717559605836868,0.0,0.7355817553506416
scratch/021.png,1.1281891725957394,0.0,0.7626541449791588
scratch/022.png,1.1197498068213463,0.0,0.6682910778575023
squeeze/000.png,1.1239273473620415,0.0,0.7433766130137942
squeeze/001.png,1.107622403651476,0.0,0.7819341945278133
squeeze/002.png,1.12277427688241,0.0,0.9327682952037379
squeeze/003.png,1.0646811686456203,0.0,0.9718986228739415
squeeze/004.png,1.1763373389840126,0.0,0.8016571627802146
squeeze/005.png,1.1267753317952156,0.0,0.902182675530735
squeeze/006.png,1.084946095943451,0.0,0.7914361815167175
squeeze/007.png,1.0670392774045467,0.0,0.500430702028428
squeeze/008.png,1.0753883048892021,0.0,0.7748294799454041
squeeze/009.png,1.1453540064394474,0.0,0.6640941231932886
squeeze/010.png,1.078859344124794,0.0,0.800670901412318
squeeze/011.png,1.110021211206913,0.0,0.42063585959673766
squeeze/012.png,1.151253841817379,0.0,0.7562592742375123
squeeze/013.png,1.1036360636353493,0.0,0.8376704826858475
squeeze/014.png,1.1565514840185642,0.0,0.6109884486419761
squeeze/015.png,1.1001244187355042,0.0,0.6915817637208016
squeeze/016.png,1.1280816979706287,0.0,0.722186189364973
squeeze/017.png,1.1875530704855919,0.0,0.8396451393555724
squeeze/018.png,1.0398199781775475,0.0,0.8779906345998245
squeeze/019.png,1.0197117924690247,0.0,0.8719755911710703
